Melt temperature,Mold temperature,time_to_fill,ZDx - Plasticizing time,ZUx - Cycle time,SKx - Closing force,SKs - Clamping force peak value,Ms - Torque peak value current cycle,Mm - Torque mean value current cycle,APSs - Specific back pressure peak value,APVs - Specific injection pressure peak value,CPn - Screw position at the end of hold pressure,SVo - Shot volume,quality
104.12094,80.92487,6.960607,3.2866669,74.65108,913.54224,905.1198,123.78091,103.12909,144.18138,929.06445,8.91363,18.743433,1
104.00004,81.22784,6.842363,3.2555072,74.7617,909.04987,908.25684,113.29941,105.42154,143.78633,928.7822,8.672675,18.577066,2
104.08362,81.17592,6.959869,3.568689,74.75115,897.97504,906.0329,113.76556,106.98594,144.05244,924.13965,8.929598,18.784851,1
105.79394,91.10165,7.0426717,2.0316062,74.953,876.14294,989.0621,116.65367,101.43189,147.13457,923.86707,7.7106905,18.779816,2
106.45278,82.00335,6.971172,2.7851188,74.86799,919.1422,909.1138,111.9129,102.94873,145.69998,928.0089,9.061154,18.733353,1
104.07832,81.2124,7.1071987,3.0607178,74.74119,908.09607,901.6437,119.080894,105.49352,143.9662,927.9164,8.920929,18.678156,1
105.40137,85.41292,6.834735,3.0212898,74.98219,919.3871,907.4985,119.51004,102.64055,145.8029,925.516,9.180971,18.872572,2
105.86143,91.07098,6.596062,3.0090132,75.528336,878.33765,913.9419,113.70831,104.7099,147.08006,923.93353,8.97199,18.895283,2
103.912285,82.170525,6.8690414,4.0206265,74.73895,897.8043,928.4248,115.90771,106.92618,145.04727,924.7319,8.850345,18.669086,2
104.358215,81.465004,6.9776435,3.0570211,74.90751,917.0395,916.0784,120.595634,104.95591,145.58301,930.5554,8.735465,18.77416,2
104.28387,82.325005,6.876599,3.0496576,74.91368,917.29755,904.9375,118.58667,105.320145,146.15869,921.47296,8.802652,18.706907,2
104.21046,80.87707,6.9203343,3.0472846,74.71371,879.46686,903.44696,126.31125,104.9322,143.84377,926.1649,8.947738,18.854155,1
104.701904,85.71767,7.0161543,3.3144977,74.66363,878.31525,978.1973,131.44058,103.76183,144.85876,925.67346,8.800792,18.784185,1
104.52278,83.97734,7.006738,3.5579531,75.2073,919.4061,908.9517,125.191284,102.760765,146.70357,922.8386,8.902253,18.943779,2
106.16053,81.04904,7.7686567,2.441897,74.80931,878.44446,903.16956,123.09487,102.910866,143.8961,927.8496,9.192811,18.696457,1
106.17389,87.50804,6.9507613,2.822299,74.86088,916.7749,899.64825,113.88543,103.70253,143.98225,928.75024,9.255318,18.780087,1
104.392365,85.69849,6.9849453,2.797894,74.76819,914.1545,900.9541,112.872505,103.1099,144.3462,930.8392,8.879973,18.647568,1
103.90111,81.4998,6.8540015,3.8018105,74.73343,914.6792,925.34454,119.091095,105.75913,145.54092,925.7582,8.6669235,18.464169,1
104.212524,82.79699,6.957765,4.3709993,74.60792,880.3578,927.2327,131.85576,105.872856,146.02948,926.84753,8.612729,18.836853,1
104.88308,85.87326,6.982142,2.8454907,74.6601,876.14734,980.4708,131.32317,103.08906,144.87918,929.6786,8.922025,18.75558,2
105.76398,90.45991,9.02107,3.0954869,75.20706,909.68243,915.08746,113.44048,102.75625,146.29121,938.6592,8.906992,18.961866,2
104.202415,82.3899,6.8983316,3.3580558,74.86808,913.0417,907.9097,117.88908,106.54642,145.34004,926.3077,8.930527,18.944899,2
107.6883,91.72317,10.271869,3.0388327,75.23002,888.0487,917.3922,113.38204,104.24316,146.65097,932.82623,8.610576,18.864569,2
104.81448,87.949165,6.6901073,2.9781833,74.89463,883.159,906.62646,126.80687,103.86296,146.25853,923.4901,8.496913,18.9515,2
104.99973,89.18831,7.011474,3.1892922,74.88906,917.4274,898.8591,118.62155,102.01551,144.98712,923.7984,8.628098,18.806562,1
107.04212,82.03606,7.09906,2.5154285,74.81212,918.98413,910.52734,128.76263,101.32796,143.87674,930.0165,8.93286,18.747826,1
104.11701,82.09725,6.8717194,3.3967915,74.69282,880.881,917.4381,120.75032,106.424934,143.58699,938.19635,8.736966,18.890865,2
105.52776,83.524536,7.1811633,3.1692572,74.65898,919.3962,922.7855,120.72778,104.34248,141.30559,963.0625,7.8206854,18.95324,2
105.066795,81.004524,6.7556973,4.3099966,74.67359,880.17596,907.604,117.646965,105.81183,146.49065,930.5818,8.806836,18.75924,1
107.01794,80.87325,6.9983487,4.0756445,74.769844,889.3742,905.9622,126.470695,103.61156,146.28163,931.56067,9.059052,18.935936,1
105.730034,91.0678,6.873928,3.302067,75.0172,908.1876,900.44885,123.3504,101.652176,145.71231,924.02966,8.4863825,18.542934,2
104.65472,82.7127,7.0629215,3.5147302,75.13335,919.40967,913.3555,125.59773,104.88366,146.45683,919.67737,9.14697,18.886581,2
105.73694,80.2634,9.227441,3.7698243,74.74711,884.87024,907.84894,131.29991,102.39691,146.39078,933.3635,9.079769,18.921705,1
104.41296,84.1347,6.880477,4.285038,74.66661,880.30194,953.9707,131.0089,105.2526,145.68675,925.884,8.566381,18.77129,1
106.77176,80.96859,6.8366165,3.2813349,74.91308,885.7349,912.74927,114.83021,105.94619,146.33235,926.2377,8.480671,18.727365,1
104.02129,81.16166,6.826451,3.485443,74.75178,880.83777,911.9382,121.02855,105.77428,144.83113,925.9833,8.58097,18.89786,2
103.97076,82.05406,6.790262,4.22999,74.75878,905.4749,929.8028,109.2558,107.26126,146.15999,925.96277,8.978322,18.5756,1
106.4399,82.74688,7.0943446,3.0251892,74.812065,919.404,912.9014,126.64952,101.46982,143.49133,928.0556,8.995388,18.837196,1
107.72278,90.806786,7.4892774,2.9662087,74.88855,919.2424,909.63654,136.26018,100.89297,142.58418,929.45087,9.247992,18.882608,1
104.38738,81.83201,7.056984,3.1404276,74.68387,906.75793,911.7969,123.13844,106.35517,144.04254,941.58856,8.539556,18.815496,2
104.310394,84.472824,7.0779667,3.798147,74.73914,919.1272,980.0537,113.86698,103.85407,145.5297,924.75635,8.668673,18.695433,1
104.29589,81.70767,8.631894,2.653638,74.71189,908.6482,907.2645,115.415955,103.51778,144.00803,934.2031,8.940268,18.844086,1
103.938354,82.25379,6.9120026,4.2470813,74.73895,918.2196,945.23596,116.6542,106.1372,146.15144,924.29425,8.725833,18.55973,1
103.823326,81.758644,6.8356457,4.343231,74.680626,899.00446,933.46545,114.79807,106.93195,145.97626,926.2784,8.717398,18.79579,1
104.164276,80.5418,8.104486,3.2638535,74.77049,886.46063,904.9699,133.3488,102.692825,145.30537,924.1936,8.760585,18.976803,2
104.052635,80.80507,6.958971,2.9450479,74.714645,892.42474,902.58887,122.844795,104.59812,143.70499,932.62427,8.9568405,18.732502,1
106.39581,91.43034,7.443132,3.4865336,74.98627,884.5431,909.50824,121.564545,102.16108,144.14192,935.7493,9.28215,18.777319,2
103.98477,81.78219,6.943602,3.6375463,74.70349,919.15173,940.1295,108.370316,104.73888,143.96457,926.17847,8.633175,18.669657,1
104.44248,81.2043,6.8695655,3.6773982,74.62919,876.8508,899.21094,139.08736,103.91912,144.64267,934.9067,9.19497,18.676577,1
103.97494,81.00807,6.8811264,3.5990841,74.73573,880.721,906.11786,128.18446,104.73121,144.90004,927.3942,8.434986,18.941317,1
104.3089,82.14454,6.934597,3.1220944,74.795,911.72833,903.745,119.04444,105.85661,144.808,924.8898,8.903214,18.924784,2
105.61858,86.51169,10.906771,2.9548376,74.83701,888.8815,911.40314,120.68977,103.43713,146.05222,930.0053,8.851055,18.91758,1
103.84628,81.084145,6.9134545,4.250467,74.70812,906.2257,936.4792,112.35775,107.27439,145.26228,923.4276,8.775911,18.78503,1
104.76495,87.28381,7.0178647,3.1340015,74.84225,919.3413,900.50446,115.51552,102.29042,144.62955,924.54065,8.772731,18.748026,2
107.93766,91.77975,6.9868526,1.768582,75.72931,887.26135,941.21136,111.791916,104.75347,147.35825,921.828,7.086509,18.892574,2
103.96064,82.056656,6.861068,3.483733,74.77576,919.0225,923.27606,110.81907,106.02289,144.81342,922.12085,8.896517,18.580494,1
106.04594,91.38203,6.4767814,3.576133,75.28031,882.45514,912.734,114.16093,104.00295,145.9829,928.75696,9.351541,18.824232,2
104.39598,82.61154,6.929964,3.0691147,75.13813,918.59424,910.76953,121.04803,105.63223,146.87215,916.85046,8.966038,18.896845,2
103.98056,81.58052,6.959269,3.879419,74.769966,918.5889,933.74445,110.70678,106.64775,145.05434,922.7518,8.716535,18.672468,1
104.23686,81.05208,6.9100857,4.069371,74.70697,910.2755,923.5576,116.68965,105.3025,146.15622,930.4496,8.832727,18.680408,1
104.4442,82.775734,7.015441,3.2485964,74.61044,878.2089,971.8661,118.25793,104.75724,144.5145,937.3756,8.781333,18.78671,2
104.36753,85.35943,6.9808316,3.1643546,74.70704,898.9847,980.0204,122.53389,103.99552,145.42009,925.5547,8.75674,18.71777,1
104.229645,81.73574,7.009768,3.0959108,74.870285,918.3829,913.97766,120.175514,104.46929,146.00407,922.54236,8.772101,18.700804,2
104.4733,79.23838,9.066595,3.0232751,74.69967,883.6158,903.18085,134.32861,103.09877,144.49783,928.91895,9.132188,18.946579,1
107.960304,87.7373,7.6954517,2.5323224,74.99183,894.0125,919.90405,133.65439,102.37427,143.037,932.6372,9.400565,18.925505,1
104.0493,83.44397,6.776856,3.5417573,74.73361,876.594,950.0694,121.34103,106.319176,144.3361,922.21606,9.000204,18.63331,1
105.264,87.29304,6.9350142,2.707119,75.01518,879.6218,955.31757,118.18328,105.56157,147.03098,924.10345,7.3086658,18.769447,2
105.36246,90.8804,6.8218846,3.0885468,74.856445,919.34454,894.6854,116.322014,101.18053,144.7357,922.4155,8.917711,18.691902,1
104.34671,83.04647,7.202987,3.3390346,74.75959,919.40967,915.6344,113.37155,102.47563,144.52469,928.77136,8.620054,18.853535,2
105.999504,91.426704,7.112297,3.203996,74.87329,919.40955,892.14014,122.51323,99.57003,144.90619,920.4139,8.53224,18.763256,1
104.18006,81.077576,6.907592,3.5113566,74.80002,916.54486,911.01434,114.16001,105.94041,144.89139,928.8451,8.644602,18.67165,2
104.92926,79.5545,11.07774,2.998718,74.7699,888.46045,920.6294,124.63427,104.12461,145.42943,931.7875,9.044891,18.946228,1
104.17225,82.23807,7.0609283,3.3303761,74.996124,888.1281,909.93066,121.68532,104.358444,146.12645,923.9839,8.622532,18.754034,2
104.768776,81.56419,6.8426294,3.4046345,74.88856,917.60004,905.23004,111.92946,107.05521,145.53387,920.4972,8.968197,18.75051,2
104.20347,84.49046,7.037581,3.5838609,74.707375,918.2659,968.2863,120.33656,104.15864,145.03793,924.07434,8.764187,18.612093,1
106.400925,87.00949,6.960237,3.0246086,75.3084,879.0826,922.46094,121.94549,101.52074,146.57333,922.0197,8.965161,18.737648,2
107.86155,89.94719,6.9141164,2.7150388,74.943344,890.5875,909.0126,135.66774,102.59586,143.47612,928.67993,9.056825,18.861944,1
104.0114,81.92836,6.9490504,3.7577865,74.74221,905.419,953.2669,122.37842,106.481125,144.95773,921.656,8.895478,18.591383,1
104.977295,86.13083,9.073649,2.9693062,74.843544,882.8703,905.30054,117.099846,104.26706,145.09917,927.21735,8.953984,18.809145,1
106.26607,82.01994,8.560203,2.601948,74.87903,884.33984,907.25903,122.01448,104.35056,144.94005,926.07715,9.074968,18.922707,1
104.76368,86.45851,6.971065,3.147097,74.942986,918.3669,909.46063,118.07247,104.00313,145.65913,924.0672,9.056625,18.770613,2
104.66284,85.96125,6.896006,3.1493597,74.77418,916.0626,924.9005,113.72716,103.186646,145.09584,925.95557,8.611815,18.668514,2
104.76842,81.663574,8.484632,2.658496,74.68088,880.9725,911.4253,121.62656,104.29897,143.33778,955.80725,8.648353,18.92629,2
103.946976,81.725716,6.88451,3.5149808,74.71597,877.61273,917.6575,127.197365,106.63925,143.99002,921.51013,8.7568865,18.898697,1
104.627365,85.60535,6.91978,2.888149,75.042656,877.16626,913.2772,116.007034,103.387245,146.17491,924.16974,8.906372,18.574173,2
106.430824,91.347786,9.812413,3.421963,74.86801,917.4146,902.67206,128.19974,101.5509,144.24417,930.1698,9.045207,18.910984,1
104.342285,83.40717,6.8554497,3.2231085,74.87059,878.49756,906.44574,120.02182,106.13501,145.27176,923.6684,8.505616,18.90305,2
104.00467,80.822815,7.081207,4.0533824,74.666664,887.95233,907.04456,124.00406,104.26156,145.55627,928.4672,8.470979,18.977448,1
104.64548,84.986855,7.0082374,4.1158648,74.7686,904.88794,944.21423,134.25784,105.8575,146.1742,927.57697,9.049662,18.560076,1
103.97105,82.96568,6.8728814,3.7852712,74.717155,894.9715,949.15814,121.59619,105.99716,144.8773,923.6251,8.833079,18.594292,1
104.53719,83.59924,7.0316005,3.1027005,74.73202,876.605,989.14374,116.95508,101.616,144.81242,923.13885,8.762539,18.568916,2
104.25708,81.16621,7.078724,3.0368898,74.690834,879.02747,902.1293,135.27763,104.17437,144.43944,922.8009,8.960956,18.738472,1
104.25347,82.69902,6.791503,4.1664433,74.682236,890.8991,903.99164,131.44078,105.29684,146.46172,929.10114,8.948908,18.50763,1
104.53374,84.34934,7.2409267,3.7427588,74.6922,919.3993,953.58136,120.21242,103.98652,144.51865,927.0995,8.372783,18.67284,1
104.36185,83.40241,6.9488177,4.2939553,74.65449,910.81793,945.2962,128.11426,106.4085,145.5868,931.92737,8.815217,18.665775,1
104.01295,81.533966,6.87202,3.531528,74.73986,882.3658,928.2232,120.54585,107.02995,144.12201,922.583,8.612377,18.79068,2
104.7902,85.4541,7.012204,3.6049862,74.65171,877.8242,959.2908,135.30057,104.44441,144.09482,932.6479,8.864306,18.820293,2
107.993095,91.7817,8.573064,2.5626407,75.26589,894.51587,911.7063,129.78313,104.28125,145.914,931.35986,9.012194,18.886005,1
104.76613,82.80857,6.87229,3.6798773,74.73635,895.5701,895.8607,116.346954,102.02762,145.49,929.53015,8.718361,18.858149,1
104.67862,83.47021,7.158953,3.0210202,75.04562,919.4087,902.4429,121.07415,103.66283,146.25737,917.47375,9.240176,18.75195,2
104.71582,83.83908,6.9727554,4.0600452,74.61712,877.4126,901.1665,139.50409,104.19455,145.15936,928.7822,9.142564,18.608381,1
104.52047,82.75436,7.214314,3.0815005,74.78787,919.05237,986.45953,115.25806,100.14173,146.43242,919.62195,8.797125,18.704903,2
103.964424,81.480804,6.9821324,4.2739305,74.86534,919.2765,917.47144,116.99834,105.66596,146.72983,924.26135,8.537161,18.870552,2
104.815186,82.40741,6.849163,2.6452377,74.53315,877.42175,957.6796,122.3702,104.06986,142.67027,947.84674,8.998063,18.711735,2
104.54212,80.45645,9.834791,3.1817572,74.68207,885.73553,907.79846,136.7176,103.60855,144.4708,928.8705,8.998886,18.960554,1
106.669464,91.09725,7.122929,1.7526258,75.29008,874.3195,987.94336,117.991646,101.1105,147.35594,919.15784,7.1446624,18.801617,2
104.66511,83.67568,6.954325,3.8352554,74.667015,874.80396,899.66284,141.7368,104.1297,145.0183,924.12067,9.024143,18.726038,1
105.70877,89.5991,6.921989,3.2973857,74.8463,919.39185,895.99994,126.28496,100.77796,143.76764,922.5983,8.919263,18.698898,2
105.73615,86.973015,11.135548,3.3456643,74.88954,894.7164,924.4711,122.17849,104.34598,144.95169,942.8445,8.936451,18.974384,2
104.5542,85.3737,6.8469014,3.1570163,75.39218,882.2363,915.6594,119.98829,103.64485,146.9887,922.26324,8.6574545,18.942759,2
107.7491,85.42437,7.2566147,2.6954045,74.88921,919.40857,918.13007,136.4192,100.10742,141.64708,925.5226,9.216324,18.916023,1
104.6002,85.39666,7.056608,3.0172715,74.73604,919.4068,909.08484,110.60731,102.7139,142.32481,942.0974,8.824107,18.846859,1
105.12494,81.093414,6.936203,3.2237563,74.843346,886.80164,910.5823,121.84943,103.67242,145.61699,925.32184,8.945037,18.974289,2
104.6518,81.41872,6.9678297,3.6478024,74.878555,886.0329,905.15094,126.18121,103.3376,146.47955,927.5044,8.602042,18.973953,2
103.952705,81.4963,6.872671,3.5624833,74.75718,890.1078,920.04315,117.83322,106.31973,143.47366,922.7638,8.839985,18.87076,1
104.01947,80.77303,6.9065495,4.084139,74.629265,882.6206,897.55597,128.57497,102.36103,146.15327,934.0625,8.758926,18.95398,1
104.65579,81.134155,10.041508,2.7718313,74.668335,884.04346,918.729,124.64889,104.83287,143.35542,946.1985,9.179683,18.919174,1
104.165794,81.013145,6.847854,4.230024,74.83255,886.99915,933.73553,116.982025,106.24398,146.46138,928.65576,8.056613,18.73923,2
104.53065,82.28547,6.898333,3.1530747,74.68425,879.3891,911.99835,124.586525,102.43107,143.57802,946.2566,8.760833,18.926498,2
104.71105,83.11823,6.9995675,2.869744,74.86111,917.9065,916.3964,119.482574,104.19695,145.10524,951.0371,8.448191,18.838242,2
105.16854,88.09556,7.008907,2.966613,74.62832,876.247,994.655,133.99622,102.16333,145.65549,929.2318,8.963524,18.880894,2
104.15992,82.47427,6.960873,3.009708,75.07259,917.7069,907.8458,120.94856,103.90862,146.57518,920.16595,8.812578,18.937057,2
104.152885,81.38162,6.9811378,3.3578246,74.65005,877.694,902.8651,131.76701,103.265274,144.63736,929.2794,9.072779,18.910805,1
106.010605,90.65913,6.771665,3.05215,75.008354,889.5416,902.08936,112.57144,103.863846,145.8673,928.08563,8.999254,18.815899,2
105.605995,86.119125,7.2163253,2.3898795,74.90244,877.31433,992.19055,119.16536,100.76705,147.22287,922.4218,8.341999,18.75328,2
104.07491,82.17058,7.061496,3.4174647,74.7138,919.4043,947.6504,107.71517,102.895744,144.7171,924.4828,8.719324,18.693941,1
104.74484,84.028595,6.981784,3.4976604,74.78014,880.2201,957.0391,125.12406,105.094925,145.20088,925.1186,8.818597,18.719397,1
104.41674,85.758446,6.7613325,3.0396092,75.006195,882.6835,909.61505,124.707115,104.13725,146.11911,922.4861,8.680786,18.892155,2
104.203064,82.90012,6.840489,3.0836153,74.83836,878.11017,906.8785,123.63691,106.005554,144.6304,923.2987,8.947252,18.93043,2
104.251396,80.758415,8.070412,2.7027955,74.69577,880.3123,898.3653,125.87351,104.62687,144.61487,926.86865,9.110645,18.63635,1
104.06322,81.18784,7.038866,3.534049,74.712296,916.4245,911.5508,117.0843,106.02306,143.89964,928.0668,8.713455,18.734453,2
104.17869,82.24838,6.9058204,3.406641,74.70202,878.8921,905.84937,136.00456,104.46467,144.07175,922.8206,8.659279,18.896584,1
104.05079,80.23865,7.881809,2.9051821,74.68142,884.2297,901.3678,122.90404,101.43604,145.04326,928.1481,8.974121,18.942652,1
105.12924,89.5451,6.9494624,2.851806,75.11418,879.0249,916.26965,119.4302,104.51878,146.66196,925.3977,8.610339,18.831347,2
105.98876,81.37983,7.033912,2.774512,74.85529,897.35547,907.815,121.82703,104.61711,145.66922,925.5471,9.1283,18.9514,2
104.12149,84.049,6.8241315,3.7785947,74.71317,878.83826,959.72687,124.150566,105.90083,145.04507,924.74084,8.854531,18.687912,1
104.09864,82.1964,7.0069723,3.1385782,74.80037,919.2081,919.94086,114.49676,104.76477,145.65038,923.28564,8.799221,18.667765,2
104.82453,87.95329,7.89753,2.8353033,74.86432,919.2825,901.2028,106.97608,102.819145,145.18713,926.12256,9.028814,18.726103,1
104.19633,84.38413,6.9043665,3.4977593,74.82711,903.15607,961.5791,114.89833,105.24385,146.37267,922.1898,8.45242,18.631548,1
103.92465,80.80918,6.9742613,3.3365405,74.73906,886.40875,900.83936,125.235344,102.77248,145.43692,930.3967,8.146319,18.964426,2
104.173485,82.15873,6.9448805,3.3677313,74.813965,916.3304,901.4675,115.602066,103.82846,145.4135,925.968,8.797143,18.940662,1
104.1073,82.239845,6.8931475,3.6191638,74.82345,887.41534,904.00305,135.36462,102.60421,146.32799,932.5781,8.348387,18.979258,2
104.21922,81.43848,6.821304,3.2846866,74.8057,915.19977,907.8299,118.31872,105.76959,145.44899,925.198,8.768417,18.902956,2
104.05287,81.55106,6.8153896,3.4793491,74.81318,913.89386,908.4982,112.655716,107.16062,144.86536,922.2567,9.128621,18.70132,1
105.50829,83.5421,10.602478,2.896757,74.76619,883.997,912.4635,128.75989,103.96306,144.85817,932.85443,9.316389,18.784952,1
105.41747,82.15347,6.8295336,3.236727,74.83214,880.68976,905.6905,115.32525,106.32175,145.9821,924.6172,8.677123,18.651106,1
105.1183,88.26346,8.77265,3.2073276,74.85759,916.54425,904.9498,113.620415,101.54607,144.67242,930.35614,8.652558,18.900583,2
107.24851,81.27568,6.9457135,4.067981,74.76571,883.33765,909.92615,135.89247,103.136406,146.3426,935.76587,9.225611,18.870163,1
104.78267,87.8624,6.790476,3.710477,74.78408,891.1383,894.70917,114.819405,103.76974,146.26349,927.1527,8.740125,18.70869,1
104.55044,85.67654,6.8363376,3.3498907,74.8753,883.7257,924.06256,115.102234,106.80477,146.14651,921.57336,8.254796,18.824257,2
